대출일자,대출기한,대출유형,반납일자,연체일수,소속,신분,변동,학년,등록번호,서명,저자,출판사,청구기호
2024-04-03 17:02:11,2024-04-10,일반,2024-04-21,4,스마트기계공학과,학생,재직(학),,EM078609,"자소서의 정석 :서류합격률 93%, 최종합격률 87.5% 자기소개서의 신화!  ",우민기,"라온북,", 325.337우39ㅈ
2024-04-03 17:02:12,2024-04-10,일반,2024-04-21,4,스마트기계공학과,학생,재직(학),,EM088134,(에듀윌 취업) 20대기업 온·오프라인 인적성 통합 기본서 :언어·수리·추리·공간지각(+상식·사무지각 PDF)  ,에듀윌.,"에듀윌,", 325.337에2272
2024-04-03 17:26:00,2024-04-10,일반,2024-04-17 15:44:33,0,전기전자공학과,학생,퇴직(졸업),,EM073403,"바쿠만  .13 ,애독자와 첫눈에 반한 사랑 ","Ohba, Tsugumi","대원씨아이,", CM833.6O36ㅂKㅇv.13
2024-04-03 17:26:01,2024-04-10,일반,2024-04-17 15:44:32,0,전기전자공학과,학생,퇴직(졸업),,EM071606,"바쿠만  .12 ,화가와 만화가 ","Ohba, Tsugumi","대원씨아이,", CM833.6O36ㅂKㅇv.12
2024-04-03 17:26:01,2024-04-10,일반,2024-04-17 15:44:32,0,전기전자공학과,학생,퇴직(졸업),,EM073404,"바쿠만  .14 ,심리전과 결정적 대사 ","Ohba, Tsugumi","대원씨아이,", CM833.6O36ㅂKㅇv.14
2024-04-04 09:32:44,2024-04-11,일반,2024-04-12 09:27:00,0,전기전자공학과,학생,휴직(학),,EM077003,(최준식 교수의 삶과 죽음 이야기)죽음학 개론  ,최준식,"모시는사람들,", 001.3최77ㅈv.1
2024-04-04 09:32:44,2024-04-11,일반,2024-04-12 09:27:01,0,전기전자공학과,학생,휴직(학),,EM036076,디지탈 논리회로 / ,김영민," 21세기사,", 569.3김64ㄷ
2024-04-04 09:38:24,2024-04-11,일반,2024-04-12 09:26:59,0,전기전자공학과,학생,휴직(학),,EM086600,나 혼자만 레벨업 .1,장성락,D&C Webtoon:,CM813.7장53ㄴ1v.1
2024-04-04 09:38:25,2024-04-11,일반,2024-04-12 09:27:00,0,전기전자공학과,학생,휴직(학),,EM086893,대학일기:자까 만화 .1,자까,RHK:,CM818자11ㄷ1v.1
2024-04-04 09:42:27,2024-04-11,일반,2024-04-12 09:27:00,0,전기전자공학과,학생,휴직(학),,EM083763,꿈꾸는 나비의 작은 날개짓 :남들과 세상 가운데서 나를 찾아가는 감성인문학  ,지재,"몽무,", 001.3지72ㄲ
2024-04-04 09:42:43,2024-04-11,일반,2024-04-12 09:28:28,1,전기전자공학과,학생,재직(학),,EM080687,일독일행 독서법 :문제아를 국내 제일의 독서 컨설팅 CEO로 만든 기적의 독서법 ,유근용,"북로그컴퍼니,", 029.4유18ㅇ
2024-04-04 09:42:43,2024-04-11,일반,2024-04-12 09:28:31,1,전기전자공학과,학생,재직(학),,EM071589,토익공부 하지마   ,김지완,"다산북스,", 747김79ㅌc.2
2024-04-04 09:42:44,2024-04-11,일반,2024-04-12 09:28:36,1,전기전자공학과,학생,재직(학),,EM073439,미국에서 태어난게 잘못이야 :일중독 미국 변호사의 유럽 복지사회 체험기  ,"게이건, 토머스","부키,", 338.092게69ㅁKㅎ
2024-04-04 09:42:44,2024-04-11,일반,2024-04-12 09:28:35,1,전기전자공학과,학생,재직(학),,EM067246,깐깐한 독서본능  ,윤미화,"21세기북스,", 029.4윤39ᄁ
2024-04-04 09:42:45,2024-04-11,일반,2024-04-12 09:28:33,1,전기전자공학과,학생,재직(학),,EM086526,드론의 기술  ,최준호,"홍릉과학출판사,", 559.34469최77ㄷ
2024-04-04 11:15:45,2024-04-11,일반,2024-04-12 17:02:21,0,전기전자공학과,학생,휴직(학),,EM050695, 유혹에 대하여  ," 보드리야르, 장"," 백의,",  331.01 보228ㅇKㅂ
2024-04-04 11:15:49,2024-04-11,일반,2024-04-12 17:02:21,0,전기전자공학과,학생,휴직(학),,EM073595,사회적 자본 :1% vs 99% 누가 양극화를 만드는가  ,황진성,"문예춘추사,", 331K23ㅅ
2024-04-04 12:16:25,2024-04-11,일반,2024-04-11 11:22:57,0,전기전자공학과,학생,퇴직(졸업),,EM088817,1년만에 기억력천재가 된 남자 :전 세계 사람들을 깜짝 놀라게 만든 기억의 위대한 힘 ,조슈아 포어 지음,"갤리온,", 181.4조571
2024-04-04 12:50:40,2024-04-11,일반,2024-04-11 13:08:15,0,스마트소프트웨어학과,학생,휴직(학),,EM088733,집단 착각:인간 본능이 빚어낸 집단사고의 오류와 광기에 대하여 ,"로즈, 토드","21세기북스,", 182.3로78ㅈKㄴ
2024-04-04 15:45:10,2024-04-11,일반,2024-04-11 11:55:59,0,스마트소프트웨어학과,학생,재직(학),,EM088725,AI 2024:트렌드 & 활용백과 ,김덕진,"스마트북스,", 004.73김223ㅇ
2024-04-04 15:53:19,2024-04-19,일반,2024-04-03,0,도서관,직원,퇴직(졸업),,EM088766,퇴근 후 카페여행 :감각적이고 감성적인 나만의 공간!  ,내계절,"R(리얼북스),", 594.019내14ㅌ
2024-04-04 16:41:21,2024-04-11,일반,2024-04-14,3,전기전자공학과,학생,재직(학),,EM088319,(두근두근) 파이썬  ,천인국,"생능출판,", 005.133천69ㅍc.3
2024-04-04 17:32:47,2024-04-11,일반,2024-04-17,0,스마트소프트웨어학과,학생,재직(학),,EM088443,트렌드 코리아 2024:2024 대한민국 소비트렌드 전망 ,전미영,"미래의창,", 320.911김211ㅌ
2024-04-04 17:32:47,2024-04-11,일반,2024-04-17,0,스마트소프트웨어학과,학생,재직(학),,EM087512,(닥치는 대로 끌리는 대로 오직 재미있게)이동진 독서법 ,이동진,"위즈덤하우스,", 029.4이225ㅇ2
2024-04-05 08:57:25,2024-04-22,일반,2024-04-04,0,도서관,직원,퇴직(졸업),,EM080146,"(민음)세계문학전집  .61,이방인","카뮈, 알베르","민음사,", 808민68ᄉv.266
2024-04-05 08:57:51,2024-04-22,일반,2024-04-04,0,도서관,직원,퇴직(졸업),,EM084991,당신이 옳다 :정혜신의 적정심리학  ,정혜신,"해냄출판사,", 199.1정94ㄷ
2024-04-05 14:09:05,2024-04-12,일반,2024-04-12 09:31:48,0,스마트소프트웨어학과,학생,재직(학),,EM074034,생각에 관한 생각 :우리의 행동을 지배하는 생각의 반란!  ,"카너먼, 대니얼","김영사,", 181.3카213ㅅKㅇ
2024-04-05 14:09:05,2024-04-12,일반,2024-04-12 09:31:48,0,스마트소프트웨어학과,학생,재직(학),,EM087836,"나는 논어를 만나 행복해졌다 :나로 살아가기 위한 든든한 인생 주춧돌, 논어 한마디  ",판덩,"미디어숲 ,", 148.3판223ㄴKㅇ
2024-04-05 15:05:26,2024-04-12,일반,2024-04-11 11:47:18,0,스마트소프트웨어학과(심화),학생,퇴직(졸업),,EM088063,(취업과 이직을 위한) 프로그래머스 코딩 테스트 문제 풀이 전략 .자바 편 ,김현이,"길벗,", 005.133김94ㅍc.2
2024-04-05 15:23:03,2024-04-12,일반,2024-04-12 12:35:57,0,스마트기계공학과,학생,재직(학),,EM088147,가여운 것들 ,이운경,"황금가지,", 843.5이67ㄱ
2024-04-05 15:28:15,2024-04-15,일반,2024-04-24 14:16:45,0,도서관,사회교육생,퇴사,,EM088727,처음부터 시작하는 주식투자 단타전략:15만 원으로 10억 만든 실전투자대회 1위 수상자의 필승 트레이딩 공식 ,홍인기,"길벗,", 327.856홍69ㅊ
2024-04-05 16:58:35,2024-04-12,일반,2024-04-12 15:24:54,0,기계공학과,학생,재직(학),,EM088640,부의 세계사:THE BIRTH OF PLENTY ,"Bernstein, William","포레스트북스,", 909윌239ㅂ
2024-04-05 17:12:53,2024-04-15,일반,2024-04-24 14:16:16,0,도서관,사회교육생,퇴사,,EM088823,차트의 기술:한 권으로 끝내는 기술적 분석의 모든 것 ,김정환,"이레미디어,", 327.856김73ㅊ
2024-04-08 11:37:23,2024-04-15,일반,2024-04-22 11:45:31,0,스마트전기전자공학과,학생,재직(학),,EM088242,내면 소통:삶의 변화를 가져오는 마음근력 훈련 ,김주환,"Influential(인플루엔셜),", 189김77ㄴ
2024-04-08 11:37:23,2024-04-15,일반,2024-04-22 11:45:30,0,스마트전기전자공학과,학생,재직(학),,EM088260,"그대들, 어떻게 살 것인가  ",요시노 겐자부로,"양철북,", 199.5요59ㄱ
2024-04-08 12:47:58,2024-04-15,일반,2024-04-17,2,기계공학과,학생,퇴직(졸업),,EM086910,(나합격)위험물산업기사:필기X실기X무료특강 .3:실기,나합격콘텐츠연구소,"삼원북스,", 530.98077나91ㅇ3v.3
2024-04-08 13:32:56,2024-04-15,일반,2024-04-15 11:08:19,0,스마트소프트웨어학과,학생,휴직(학),,EM087208,오라클로 배우는 데이터베이스 개론과 실습 ,박우창,"한빛아카데미,", 566.8756박67ㅇ2
2024-04-08 14:36:24,2024-04-15,일반,2024-04-15 13:51:35,0,스마트기계공학과,학생,재직(학),,EM088032,쿼런틴 ,김상훈,"허블,", 843.6김51ㅋ
2024-04-08 16:16:14,2024-04-15,일반,2024-04-15 15:19:29,0,기계공학과,학생,재직(학),,EM084056,(단 한 권을 읽어도 제대로 남는) 메모 독서법  ,신정철,위즈덤하우스 :, 029.4신73ㅁ
2024-04-08 16:57:50,2024-04-15,일반,2024-04-19 17:05:59,0,전기전자공학과,학생,휴직(학),,EM086480,"인플레이션 :부의 탄생, 부의 현재, 부의 미래 ","Beck, Hanno","다산북스,", 321.97벡91ㅇKㄱ
2024-04-08 17:19:39,2024-04-15,일반,2024-04-22 11:37:39,0,스마트소프트웨어학과,학생,퇴직(졸업),,EM088055,(2023 시나공) 정보처리산업기사 필기 :기본서  ,김정준,"길벗,", 004.077김73ㅈ
2024-04-09 10:39:26,2024-04-16,일반,2024-04-15 12:15:47,0,기계공학과,학생,퇴직(졸업),,EM071815,페어리 테일 .1 ,"Hiro, Mashima","학산문화사,", CM833.6H668ㅍKㅊv.1
2024-04-09 10:39:29,2024-04-16,일반,2024-04-15 12:15:48,0,기계공학과,학생,퇴직(졸업),,EM071816,페어리 테일 .2 ,"Hiro, Mashima","학산문화사,", CM833.6H668ㅍKㅊv.2
2024-04-09 10:39:30,2024-04-16,일반,2024-04-15 12:15:49,0,기계공학과,학생,퇴직(졸업),,EM071817,페어리 테일 .3 ,"Hiro, Mashima","학산문화사,", CM833.6H668ㅍKㅊv.3
2024-04-09 10:39:31,2024-04-16,일반,2024-04-15 12:15:50,0,기계공학과,학생,퇴직(졸업),,EM071818,페어리 테일 .4 ,"Hiro, Mashima","학산문화사,", CM833.6H668ㅍKㅊv.4
2024-04-09 10:39:32,2024-04-16,일반,2024-04-15 12:15:51,0,기계공학과,학생,퇴직(졸업),,EM071819,페어리 테일 .5 ,"Hiro, Mashima","학산문화사,", CM833.6H668ㅍKㅊv.5
2024-04-09 11:48:17,2024-04-16,일반,2024-04-16 11:36:30,0,스마트소프트웨어학과,학생,재직(학),,EM084925,혼자 공부하는 자바 ,신용권,"한빛미디어,", 005.133신66ㅎ
2024-04-09 11:48:17,2024-04-16,일반,2024-04-16 11:36:38,0,스마트소프트웨어학과,학생,재직(학),,EM088431,요즘 우아한 개발:기획하고 개발하고 회고하라 ,우아한형제들,"골든래빗,", 005.133우61ㅇ
2024-04-09 11:48:24,2024-04-16,일반,2024-04-16 11:36:34,0,스마트소프트웨어학과,학생,재직(학),,EM086631,(이재환의)자바 프로그래밍 입문 ,이재환,"골든래빗,", 005.135이72ㅈ
2024-04-09 11:50:42,2024-04-16,일반,2024-04-23 12:20:43,0,스마트기계공학과,학생,재직(학),,EM073259,(공학도를 위한) 정역학  ,"Beer, Ferdinand P.","한국맥그로힐,", 530.232한44ㅈc.2
2024-04-09 11:51:03,2024-04-16,일반,2024-04-19 11:14:38,0,스마트기계공학과,학생,재직(학),,EM073258,(공학도를 위한) 정역학  ,"Beer, Ferdinand P.","한국맥그로힐,", 530.232한44ㅈ
2024-04-09 13:38:54,2024-04-16,일반,2024-04-16 13:27:22,0,전기전자공학과,학생,재직(학),,EM086721,나혼자 C언어 ,이창현,"디지털북스,", 005.133이811ㄴ
2024-04-09 16:59:35,2024-04-16,일반,2024-04-16 16:08:21,0,전기전자공학과,학생,퇴직(졸업),,EM087398,고민의 답 ,글배우,"강한별,", 199.1글42ㄱ
2024-04-09 16:59:36,2024-04-16,일반,2024-04-16 16:08:19,0,전기전자공학과,학생,퇴직(졸업),,EM086965,기분이 태도가 되지 않으려면 ,나겨울,"떠오름,", 181.71나14ㄱ
2024-04-09 16:59:36,2024-04-16,일반,2024-04-08,0,전기전자공학과,학생,퇴직(졸업),,EM084997,기묘한 병 백과  ,도밍,위즈덤하우스 :, 818도39ㄱ
2024-04-09 16:59:39,2024-04-16,일반,2024-04-08,0,전기전자공학과,학생,퇴직(졸업),,EM084571,별똥별이 떨어지는 그곳에서 기다려 .2,만물상,"재미주의,",CM818만37ㅂ2v.2
2024-04-09 17:00:29,2024-04-16,일반,2024-04-16 16:12:42,0,전기전자공학과,학생,퇴직(졸업),,EM084570,별똥별이 떨어지는 그곳에서 기다려 .1,만물상,"재미주의,",CM818만37ㅂ1v.1
2024-04-09 17:01:12,2024-04-16,일반,2024-04-16 16:12:29,0,전기전자공학과,학생,퇴직(졸업),,EM084571,별똥별이 떨어지는 그곳에서 기다려 .2,만물상,"재미주의,",CM818만37ㅂ2v.2
2024-04-09 17:01:14,2024-04-16,일반,2024-04-16 16:08:23,0,전기전자공학과,학생,퇴직(졸업),,EM084997,기묘한 병 백과  ,도밍,위즈덤하우스 :, 818도39ㄱ
2024-04-11 10:01:05,2024-04-18,일반,2024-04-17,0,스마트전기전자공학과,학생,재직(학),,EM085458,설민석의 책 읽어드립니다:세상의 모든 책썸 남녀를 위하여 ,설민석,"단꿈아이,", 001.3설39ㅅ
2024-04-11 10:01:05,2024-04-18,일반,2024-04-18 09:30:10,0,스마트전기전자공학과,학생,재직(학),,EM085836,"퇴근길 인문학 수업 .[4],관계",백상경제연구원,"한빛비즈,", 001.3백51ㅌ
2024-04-11 11:27:30,2024-04-18,일반,2024-04-15 13:08:10,0,전기전자공학과,학생,퇴직(졸업),,EM064571,인도 베다수학 / ,손호성,"아르고나인,", 411손95ㅇ
2024-04-11 11:27:30,2024-04-18,일반,2024-04-15 13:08:10,0,전기전자공학과,학생,퇴직(졸업),,EM064086,머리가 좋아지는 인도 수학 / ,인도베다수학연구회,"황매,", 411인225ᄆ
2024-04-11 11:56:14,2024-04-18,일반,2024-04-18,0,스마트소프트웨어학과,학생,재직(학),,EM088725,AI 2024:트렌드 & 활용백과 ,김덕진,"스마트북스,", 004.73김223ㅇ
2024-04-11 13:54:01,2024-04-26,일반,2024-04-23 17:39:36,0,산학융복합교육센터,직원,퇴직(졸업),,EM088000,모순 :양귀자 장편소설  ,양귀자,"쓰다,", 813.6양17ㅁ
2024-04-11 13:54:01,2024-04-26,일반,2024-04-23 17:39:36,0,산학융복합교육센터,직원,퇴직(졸업),,EM088240,세이노의 가르침 :피보다 진하게 살아라 ,세이노,"데이원 ,", 199.1세69ㅅ
2024-04-11 13:54:02,2024-04-26,일반,2024-04-23 17:39:37,0,산학융복합교육센터,직원,퇴직(졸업),,EM088743,참을 수 없는 존재의 가벼움 ,"쿤데라, 밀란","민음사,", 892.96쿤223ㅊKㅇ
2024-04-11 13:54:02,2024-04-26,일반,2024-04-23 17:39:37,0,산학융복합교육센터,직원,퇴직(졸업),,EM087926,마흔에 읽는 그리스 로마 신화:지금 이 순간을 살기 위한 신화 수업 ,장재형,"유노북스,", 219.2장72ㅁ
2024-04-11 13:54:21,2024-04-26,일반,2024-04-18 13:10:34,0,산학협력단,직원,퇴직(졸업),,EM088446,마흔에 읽는 쇼펜하우어:마음의 위기를 다스리는 철학 수업 ,강용수,"유노북스,", 165.47강66ㅁ
2024-04-11 14:51:45,2024-04-18,일반,2024-04-14,0,스마트기계공학과,학생,재직(학),,EM078976,(MATLAB으로 배우는) 공학수학  ,소상균,"한빛미디어,", 530.1소51ㄱ
2024-04-11 15:43:10,2024-04-18,일반,2024-04-25 11:00:34,0,스마트소프트웨어학과(심화),학생,퇴직(졸업),,EM088500,(고시넷 대기업) 포스코 생산기술직 온라인 인적성검사 :최신 기출유형 모의고사  ,고시넷.,"Gosinet(고시넷),", 325.337고59ㅍc.3
2024-04-11 15:43:34,2024-04-18,일반,2024-04-17 17:07:00,0,스마트소프트웨어학과(심화),학생,퇴직(졸업),,EM087691,전기기기 :전기(산업)기사 / 공사(산업)기사  ,최종인,"다산에듀,", 562.077최75ㅈ
2024-04-11 17:34:45,2024-06-10,일반,2024-06-11,1,기계공학과,교원(전임),재직(학),,EM088834,김창만 박사의 定石 CAD/CAM/CAE (UG) NX .2,김창만,"비전북스,", 551.151김811ㄱv.2
2024-04-11 17:34:46,2024-06-10,일반,2024-06-11,1,기계공학과,교원(전임),재직(학),,EM088833,김창만 박사의 定石 CAD/CAM/CAE (UG) NX .1,김창만,"비전북스,", 551.151김811ㄱv.1
2024-04-11 17:35:03,2024-06-10,일반,2024-06-11,1,기계공학과,교원(전임),재직(학),,EM088836,김창만 박사의 定石 CAD/CAM/CAE (UG) NX .4,김창만,"비전북스,", 551.151김811ㄱv.4
2024-04-11 17:35:03,2024-06-10,일반,2024-06-11,1,기계공학과,교원(전임),재직(학),,EM088835,김창만 박사의 定石 CAD/CAM/CAE (UG) NX .3,김창만,"비전북스,", 551.151김811ㄱv.3
2024-04-12 09:27:51,2024-04-19,일반,2024-04-17 14:07:29,0,전기전자공학과,학생,휴직(학),,EM086893,대학일기:자까 만화 .1,자까,RHK:,CM818자11ㄷ1v.1
2024-04-12 09:27:51,2024-04-19,일반,2024-04-17 14:07:30,0,전기전자공학과,학생,휴직(학),,EM083763,꿈꾸는 나비의 작은 날개짓 :남들과 세상 가운데서 나를 찾아가는 감성인문학  ,지재,"몽무,", 001.3지72ㄲ
2024-04-12 09:27:51,2024-04-19,일반,2024-04-12 09:29:30,0,전기전자공학과,학생,휴직(학),,EM036076,디지탈 논리회로 / ,김영민," 21세기사,", 569.3김64ㄷ
2024-04-12 09:29:49,2024-04-19,일반,2024-04-17 14:07:30,0,전기전자공학과,학생,휴직(학),,EM086526,드론의 기술  ,최준호,"홍릉과학출판사,", 559.34469최77ㄷ
2024-04-12 09:31:16,2024-04-19,일반,2024-04-17 14:07:29,0,전기전자공학과,학생,휴직(학),,EM067246,깐깐한 독서본능  ,윤미화,"21세기북스,", 029.4윤39ᄁ
2024-04-12 12:36:08,2024-04-19,일반,2024-04-15 13:51:35,0,스마트기계공학과,학생,재직(학),,EM088147,가여운 것들 ,이운경,"황금가지,", 843.5이67ㄱ
2024-04-12 13:49:05,2024-04-19,일반,2024-04-23 13:24:49,0,스마트전기전자공학과,학생,재직(학),,EM087186,전기자기학 ,권기진,"기한재,", 427권19ㅈ
2024-04-12 13:55:29,2024-04-19,일반,2024-04-19 16:55:59,0,스마트기계공학과,학생,재직(학),,EM088144,2023 에듀윌 산업안전산업기사 :실기  ,최창률 (지은이),"Eduwill(에듀윌),", 530.98077최811ㅇ
2024-04-12 16:52:15,2024-04-29,일반,2024-04-23 17:39:37,0,산학융복합교육센터,직원,퇴직(졸업),,EM088080,바다가 들리는 편의점 ,마치다 소노코,"모모,", 833.6마819ㅂKㅎ
2024-04-12 16:52:16,2024-04-29,일반,2024-04-23 17:39:37,0,산학융복합교육센터,직원,퇴직(졸업),,EM087850,센스 있는 영어 표현:원어민이 인정하는 트렌디한 영어회화 ,"리, 에디","넥서스,", 747리63ㅅ
2024-04-12 16:52:16,2024-04-29,일반,2024-04-23 17:39:38,0,산학융복합교육센터,직원,퇴직(졸업),,EM088684,"영어 문해력을 키우는 루틴의 힘:읽기, 듣기, 쓰기로 완성하는 초등 학년별 영어 공부 전략 ",정현진,"서사원,", 740.7정94ㅇ
2024-04-12 17:11:12,2024-04-19,일반,2024-04-19 17:06:00,0,전기전자공학과,학생,휴직(학),,EM068256,뜨거운 침묵  ,백지연  ,"중앙북스,", 325.04백79ᄄ
2024-04-12 17:11:12,2024-04-19,일반,2024-04-19 17:05:59,0,전기전자공학과,학생,휴직(학),,EM075618,당신은 전략가입니까  ,"몽고메리, 신시아 A.",웅진씽크빅 :, 325.21몽15ㄷKㅇc.5
2024-04-15 12:16:45,2024-04-22,일반,2024-04-17 11:56:17,0,기계공학과,학생,퇴직(졸업),,EM064121,"(만화)도요토미 히데요시 .1,태양의 아들편 ",야마오카 소하치,"에이케이커뮤니케이션즈,", CM833.6야31ᄃKㅇv.1
